last_updated,price_usd,24h_volume_usd,market_cap_usd,available_supply,total_supply,percent_change_1h,percent_change_24h,percent_change_7d,volume,vwap,sell,buy,USD
1505457270,3222.43,3149270000.0,53385150311.0,16566737.0,16566737.0,-1.02,-16.07,-30.1,46509.01398832,3472.45,3229.2,3234.63,3231.92
1505457867,3198.98,3149620000.0,52996781890.0,16566775.0,16566775.0,-2.21,-16.73,-30.61,47192.75140512,3467.17,3177.84,3177.89,3177.87
1505458472,3163.71,3144930000.0,52412471735.0,16566775.0,16566775.0,-3.93,-17.65,-31.39,47580.31036410,3463.74,3162.32,3163.28,3162.8
1505459075,3127.11,3131690000.0,51806165296.0,16566787.0,16566787.0,-5.31,-18.59,-32.19,48309.79815219,3457.23,3138.96,3142.47,3140.71
1505459668,3104.66,3131670000.0,51434240927.0,16566787.0,16566787.0,-5.98,-19.16,-32.68,48535.54810082,3452.77,3104.06,3107.0,3105.53
1505459965,3084.15,3122190000.0,51094650428.0,16566850.0,16566850.0,-6.33,-19.7,-33.12,49188.31096892,3447.14,3141.02,3144.12,3142.57
1505460564,3115.9,3182560000.0,51620647915.0,16566850.0,16566850.0,-4.45,-18.89,-32.45,49223.30122761,3443.82,3122.59,3125.31,3123.95
1505461172,3102.3,3180230000.0,51395531098.0,16566912.0,16566912.0,-3.46,-19.24,-32.73,49346.99008647,3441.84,3087.9,3089.32,3088.61
1505461768,3064.88,3162130000.0,50775597251.0,16566912.0,16566912.0,-3.77,-20.25,-33.53,49729.20135604,3438.18,3063.41,3065.21,3064.31
1505462366,3070.11,3187550000.0,50862435617.0,16566975.0,16566975.0,-2.68,-20.09,-33.39,50314.27765123,3432.69,3121.01,3123.07,3122.04
1505462965,3051.62,3154810000.0,50556112250.0,16566975.0,16566975.0,-2.27,-20.54,-33.75,50478.11653003,3428.11,3076.69,3078.68,3077.68
1505463269,3071.02,3207570000.0,50877511565.0,16566975.0,16566975.0,-1.32,-20.02,-33.31,50642.83572634,3423.44,3097.78,3103.24,3100.51
1505463869,3049.89,3200300000.0,50527527630.0,16567000.0,16567000.0,-1.78,-20.55,-33.71,51041.91095068,3419.87,3088.92,3090.97,3089.94
1505464468,3051.58,3216690000.0,50555525860.0,16567000.0,16567000.0,-1.52,-20.5,-33.61,51366.96764783,3417.24,3079.45,3082.2,3080.83
1505465063,3083.88,3274070000.0,51090794154.0,16567050.0,16567050.0,-0.14,-19.57,-32.83,51753.40222098,3413.23,3126.86,3128.49,3127.68
1505465370,3118.27,3320230000.0,51660535004.0,16567050.0,16567050.0,1.43,-18.58,-32.05,52240.51375140,3409.90,3173.03,3176.16,3174.6
1505465967,3117.33,3334000000.0,51645155251.0,16567112.0,16567112.0,1.86,-18.55,-32.01,52274.19205145,3406.97,3153.3,3155.47,3154.38
1505466565,3118.88,3345560000.0,51670834275.0,16567112.0,16567112.0,1.81,-18.35,-31.92,52661.57760232,3404.08,3114.14,3118.72,3116.43
1505467166,3065.99,3297070000.0,50794639579.0,16567125.0,16567125.0,0.18,-19.46,-33.0,52849.08056498,3398.91,3103.06,3104.28,3103.67
1505467768,3042.05,3283130000.0,50398022606.0,16567125.0,16567125.0,-0.77,-19.85,-33.46,53249.42211639,3393.75,3051.95,3053.61,3052.78
1505468070,3034.87,3292950000.0,50279070649.0,16567125.0,16567125.0,-1.22,-19.99,-33.58,53663.05255480,3390.51,3087.16,3092.01,3089.59
1505468669,3045.54,3330140000.0,50455994150.0,16567175.0,16567175.0,-1.67,-19.5,-33.27,54183.36224374,3386.58,3047.21,3048.97,3048.09
1505469274,3019.63,3313080000.0,50026738645.0,16567175.0,16567175.0,-3.08,-19.83,-33.75,54133.79414325,3383.38,3045.46,3047.08,3046.27
1505469872,3008.68,3305130000.0,49845403296.0,16567200.0,16567200.0,-3.16,-19.87,-33.96,54115.40599564,3380.17,3038.9,3039.47,3039.19
1505470462,3038.37,3356590000.0,50337283464.0,16567200.0,16567200.0,-1.79,-18.94,-33.25,54462.72689987,3376.96,3089.42,3089.66,3089.54
1505470770,3062.27,3385570000.0,50733352848.0,16567237.0,16567237.0,-0.13,-18.09,-32.7,54816.30282655,3372.30,3082.67,3087.19,3084.93
1505471367,3047.25,3376790000.0,50484512948.0,16567237.0,16567237.0,0.04,-18.2,-32.98,54566.40018661,3366.77,3065.75,3068.34,3067.05
1505471977,3022.29,3345580000.0,50071070270.0,16567262.0,16567262.0,-0.37,-18.34,-33.46,54283.23899727,3362.30,3053.46,3054.13,3053.8
1505472572,2991.55,3314100000.0,49561792636.0,16567262.0,16567262.0,-1.08,-18.86,-34.12,54423.80698513,3346.98,3038.09,3039.25,3038.67
1505473167,2985.12,3303060000.0,49455527832.0,16567350.0,16567350.0,-1.28,-18.77,-34.18,54390.74674341,3344.14,3029.11,3031.15,3030.13
1505473470,3000.17,3321760000.0,49704866450.0,16567350.0,16567350.0,-0.86,-18.28,-33.85,54297.34159496,3340.30,3045.04,3046.22,3045.63
1505474070,2990.47,3290020000.0,49544163155.0,16567350.0,16567350.0,-1.56,-18.25,-34.0,53667.87777671,3333.38,3017.37,3019.48,3018.43
1505474672,2970.94,3237590000.0,49220602809.0,16567350.0,16567350.0,-2.46,-18.37,-34.36,53997.86484594,3323.69,3002.06,3002.6,3002.33
1505475266,2947.69,3241060000.0,48835411922.0,16567350.0,16567350.0,-2.97,-18.72,-34.84,54315.40861608,3317.60,2995.54,2997.6,2996.57
1505475866,2962.36,3266330000.0,49078712671.0,16567437.0,16567437.0,-1.78,-18.01,-34.46,54263.66587848,3311.77,3018.15,3021.17,3019.66
1505476473,2979.72,3254290000.0,49366323378.0,16567437.0,16567437.0,-0.71,-16.9,-33.98,53804.51832212,3304.13,3018.41,3020.93,3019.67
1505476771,2970.13,3220180000.0,49207515910.0,16567462.0,16567462.0,-0.78,-17.09,-34.16,53399.29877192,3298.77,3018.23,3019.09,3018.66
1505477373,2998.89,3249550000.0,49683996117.0,16567462.0,16567462.0,0.38,-15.9,-33.47,53775.21419677,3292.09,3100.03,3101.36,3100.7
1505477965,3103.03,3385040000.0,51409409186.0,16567487.0,16567487.0,4.02,-12.77,-31.1,54553.31397065,3286.83,3165.79,3168.38,3167.09
1505478578,3202.54,3523410000.0,53058039817.0,16567487.0,16567487.0,8.17,-9.56,-28.78,55198.07914330,3283.28,3231.58,3240.84,3236.21
1505479173,3233.72,3568220000.0,53574736943.0,16567525.0,16567525.0,9.1,-8.53,-28.03,55331.83702069,3281.52,3333.56,3336.2,3334.88
1505479466,3279.65,3636890000.0,54335683366.0,16567525.0,16567525.0,10.65,-7.09,-26.99,55625.86817288,3278.37,3378.22,3380.97,3379.6
1505480074,3334.54,3677980000.0,55245074814.0,16567525.0,16567525.0,12.13,-5.21,-25.69,56044.74576183,3278.29,3310.58,3313.02,3311.8
1505480674,3315.76,3660370000.0,54934059377.0,16567562.0,16567562.0,10.05,-5.54,-26.03,55440.27043333,3273.73,3358.13,3360.21,3359.17
1505481272,3287.58,3609770000.0,54467185480.0,16567562.0,16567562.0,7.5,-6.25,-26.56,55227.06847472,3271.84,3317.97,3320.77,3319.37
1505481870,3260.2,3574340000.0,54013689520.0,16567600.0,16567600.0,4.39,-7.05,-27.08,55295.35603744,3269.66,3290.09,3295.7,3292.9
1505482161,3269.62,3586120000.0,54169756312.0,16567600.0,16567600.0,3.39,-6.74,-26.83,55458.98794547,3268.81,3306.24,3308.18,3307.21
1505482771,3231.13,3544400000.0,53532069388.0,16567600.0,16567600.0,-0.14,-7.85,-27.6,55782.84285841,3266.54,3241.1,3245.76,3243.43
1505483381,3265.17,3603100000.0,54096030492.0,16567600.0,16567600.0,-1.02,-6.79,-26.73,56454.80359274,3265.68,3371.71,3375.2,3373.45
1505483965,3319.84,3675260000.0,55001947176.0,16567650.0,16567650.0,0.21,-5.18,-25.42,56906.07958701,3266.18,3393.98,3400.35,3397.16
1505484275,3365.48,3726370000.0,55758094722.0,16567650.0,16567650.0,1.72,-3.77,-24.31,57664.96905477,3268.72,3539.59,3544.21,3541.9
1505484875,3485.19,3899530000.0,57741408104.0,16567650.0,16567650.0,6.01,-0.23,-21.5,57827.15618322,3269.92,3573.02,3575.71,3574.37
1505485476,3496.81,3954060000.0,57933924197.0,16567650.0,16567650.0,6.88,0.17,-21.12,58195.24185115,3271.77,3517.64,3521.41,3519.52
1505486075,3485.11,3957820000.0,57740082692.0,16567650.0,16567650.0,7.24,-0.19,-21.24,58230.79815387,3271.95,3506.42,3509.64,3508.03
1505486671,3464.6,3946230000.0,57400321765.0,16567662.0,16567662.0,6.05,-0.87,-21.61,58007.28289048,3270.47,3526.81,3528.29,3527.55
1505487277,3542.58,4047750000.0,58692268048.0,16567662.0,16567662.0,7.51,1.29,-19.73,58608.52792003,3273.59,3614.51,3621.93,3618.22
1505487573,3575.64,4112910000.0,59240084345.0,16567687.0,16567687.0,7.12,2.2,-18.95,59354.67985590,3278.38,3590.42,3594.59,3592.51
1505488173,3542.6,4103120000.0,58692687966.0,16567687.0,16567687.0,3.43,1.26,-19.53,59940.49201925,3281.50,3598.78,3601.51,3600.15
1505488768,3542.16,4119190000.0,58685575292.0,16567737.0,16567737.0,2.24,1.23,-19.45,60453.66261102,3284.12,3584.57,3587.74,3586.15
1505489367,3519.05,4116900000.0,58302694890.0,16567737.0,16567737.0,0.84,0.66,-19.83,61028.46679134,3286.80,3584.83,3589.05,3586.94
1505489976,3582.96,4218940000.0,59361628536.0,16567762.0,16567762.0,2.86,2.53,-18.19,61232.99865593,3288.69,3650.32,3656.05,3653.19
1505490271,3596.64,4227100000.0,59588275520.0,16567762.0,16567762.0,3.03,3.03,-17.81,61169.90058982,3289.49,3661.14,3662.74,3661.94
1505490873,3613.67,4273310000.0,59870424507.0,16567762.0,16567762.0,2.61,3.69,-17.29,61324.10653282,3290.95,3689.31,3690.5,3689.9
1505491477,3673.92,4367290000.0,60868632167.0,16567762.0,16567762.0,3.44,5.63,-15.8,61999.33193287,3295.93,3743.42,3744.46,3743.94
1505492073,3679.31,4424040000.0,60957932404.0,16567762.0,16567762.0,3.81,6.08,-15.51,62930.57377189,3302.32,3739.47,3744.4,3741.93
1505492680,3619.93,4389090000.0,59974138697.0,16567762.0,16567762.0,2.1,4.71,-16.74,63116.97293096,3303.47,3649.86,3654.99,3652.43
1505492976,3618.35,4387120000.0,59947961633.0,16567762.0,16567762.0,1.83,4.85,-16.71,63465.43304026,3305.69,3653.44,3656.32,3654.88
1505493571,3548.57,4338210000.0,58791998046.0,16567800.0,16567800.0,-0.48,3.02,-18.19,64217.22425716,3309.15,3579.29,3584.72,3582.01
1505494170,3528.87,4355640000.0,58465612386.0,16567800.0,16567800.0,-2.05,2.86,-18.54,64033.57032108,3308.94,3573.41,3578.77,3576.09
1505494771,3513.88,4331130000.0,58217524605.0,16567875.0,16567875.0,-3.48,2.85,-18.75,64113.61199143,3309.47,3583.87,3587.11,3585.49
1505495372,3520.66,4362250000.0,58329854798.0,16567875.0,16567875.0,-3.83,3.31,-18.49,63864.49422676,3309.89,3573.94,3575.66,3574.8
1505495675,3501.85,4317290000.0,58018213069.0,16567875.0,16567875.0,-4.43,3.01,-18.83,63519.03356685,3310.13,3561.55,3564.95,3563.25
1505496274,3494.15,4282990000.0,57890727785.0,16567900.0,16567900.0,-3.74,2.93,-18.94,63062.87934149,3310.41,3536.01,3536.91,3536.46
1505496884,3481.64,4251920000.0,57683463356.0,16567900.0,16567900.0,-2.63,2.8,-19.1,63205.81769632,3311.60,3549.42,3553.92,3551.67
1505497481,3481.08,4243860000.0,57674314132.0,16567937.0,16567937.0,-1.69,2.92,-19.01,63301.23332134,3312.40,3506.58,3510.33,3508.46
1505498072,3455.01,4205470000.0,57242388014.0,16567937.0,16567937.0,-2.04,2.18,-19.57,63859.43272184,3314.57,3511.52,3513.66,3512.59
1505498370,3494.58,4257130000.0,57898068646.0,16567962.0,16567962.0,-0.83,3.44,-18.6,63690.17995596,3316.12,3568.66,3570.01,3569.34
1505498975,3523.61,4260980000.0,58379036583.0,16567962.0,16567962.0,0.32,4.58,-17.81,63528.19890171,3318.58,3665.0,3666.51,3665.76
1505499574,3578.7,4311410000.0,59291812133.0,16567975.0,16567975.0,2.24,6.33,-16.42,63249.43684422,3319.87,3627.43,3629.45,3628.44
1505500170,3555.08,4269060000.0,58900476563.0,16567975.0,16567975.0,1.82,5.94,-16.85,63131.32537308,3320.57,3619.55,3624.13,3621.84
1505500783,3537.09,4228910000.0,58602595547.0,16568025.0,16568025.0,1.86,5.59,-17.12,63171.68625283,3321.74,3606.32,3609.62,3607.97
1505501069,3532.67,4231370000.0,58529364877.0,16568025.0,16568025.0,1.74,5.44,-17.22,63187.56914261,3322.22,3608.0,3612.09,3610.04
1505501675,3543.44,4226760000.0,58707802506.0,16568025.0,16568025.0,1.7,5.79,-16.87,62613.00193930,3321.70,3583.85,3585.74,3584.8
1505502273,3541.92,4202320000.0,58682661611.0,16568037.0,16568037.0,1.24,5.74,-16.79,62574.28557112,3322.48,3651.55,3653.58,3652.57
1505502869,3571.29,4233790000.0,59169264858.0,16568037.0,16568037.0,0.89,6.61,-16.0,62635.58523583,3323.77,3668.51,3670.59,3669.55
1505503466,3586.17,4236230000.0,59415843869.0,16568050.0,16568050.0,0.82,7.04,-15.54,62547.24552585,3324.25,3653.64,3656.66,3655.15
1505503770,3587.51,4228080000.0,59438045056.0,16568050.0,16568050.0,0.95,7.04,-15.45,62221.76705549,3324.90,3683.76,3686.8,3685.28
1505504374,3621.13,4265350000.0,59995106350.0,16568062.0,16568062.0,2.12,8.02,-14.53,62409.48830112,3327.09,3715.99,3718.02,3717.01
1505504974,3660.28,4310940000.0,60643745977.0,16568062.0,16568062.0,3.44,9.1,-13.52,62619.69390496,3330.42,3735.14,3737.75,3736.44
1505505569,3639.35,4287580000.0,60297067423.0,16568087.0,16568087.0,2.64,8.56,-13.92,62859.89948040,3333.13,3679.99,3682.08,3681.04
1505506172,3614.51,4271540000.0,59885516142.0,16568087.0,16568087.0,1.51,7.9,-14.44,62897.48125514,3334.52,3674.43,3675.72,3675.08
1505506766,3603.07,4259020000.0,59696114144.0,16568125.0,16568125.0,0.84,7.58,-14.66,62697.32508452,3335.43,3670.14,3673.67,3671.91
1505507069,3597.13,4243970000.0,59597699481.0,16568125.0,16568125.0,0.4,7.51,-14.77,62899.35106441,3337.33,3681.14,3684.68,3682.91
1505507669,3624.91,4277370000.0,60057961994.0,16568125.0,16568125.0,0.64,8.46,-14.09,62912.30999630,3339.19,3702.28,3707.53,3704.9
1505508266,3617.92,4265290000.0,59942241248.0,16568150.0,16568150.0,-0.18,8.51,-14.21,62861.08583553,3339.97,3697.42,3700.19,3698.81
1505508865,3635.1,4281710000.0,60226882065.0,16568150.0,16568150.0,-0.02,9.3,-13.77,63002.72483573,3341.22,3723.6,3725.07,3724.34
1505509170,3638.74,4293080000.0,60287233796.0,16568162.0,16568162.0,0.17,9.58,-13.66,63171.36857757,3342.76,3733.14,3735.94,3734.54
1505509773,3674.08,4328110000.0,60872752641.0,16568162.0,16568162.0,1.64,10.86,-12.79,63043.74969544,3344.19,3764.62,3765.0,3764.81
1505510371,3677.43,4318610000.0,60928255984.0,16568162.0,16568162.0,1.85,11.24,-12.69,62782.87797250,3346.12,3765.52,3769.59,3767.56
1505510969,3717.35,4359600000.0,61589657011.0,16568162.0,16568162.0,2.9,12.57,-11.73,62944.80782732,3348.94,3795.73,3798.82,3797.28
1505511563,3726.64,4371670000.0,61743716848.0,16568200.0,16568200.0,3.07,12.96,-11.5,62809.71649400,3350.39,3798.74,3800.76,3799.75
1505511867,3722.23,4365750000.0,61670651086.0,16568200.0,16568200.0,2.77,13.03,-11.6,62787.87590482,3352.39,3786.6,3787.38,3786.99
1505512470,3712.36,4350190000.0,61507122952.0,16568200.0,16568200.0,2.22,12.94,-11.81,62708.67526614,3353.40,3808.45,3809.15,3808.8
1505513069,3733.45,4368000000.0,61856591091.0,16568212.0,16568212.0,2.1,13.85,-11.27,62688.74217069,3354.09,3808.26,3811.13,3809.7
1505513670,3720.11,4345550000.0,61635571143.0,16568212.0,16568212.0,1.19,13.88,-11.54,62225.18317522,3355.29,3777.7,3782.39,3780.05
1505514268,3674.69,4289380000.0,60883182593.0,16568250.0,16568250.0,-0.67,12.74,-12.58,62239.63234147,3356.51,3732.05,3734.34,3733.2
1505514868,3661.97,4277380000.0,60672434453.0,16568250.0,16568250.0,-1.3,12.71,-12.83,62217.72834757,3357.91,3720.2,3724.18,3722.19
1505515167,3680.73,4293040000.0,60983438859.0,16568300.0,16568300.0,-0.92,13.46,-12.36,62119.37636018,3358.37,3742.13,3743.9,3743.02
1505515768,3678.12,4282340000.0,60940195596.0,16568300.0,16568300.0,-1.14,13.65,-12.37,61866.48278240,3358.81,3753.0,3754.83,3753.92
1505516366,3705.29,4308320000.0,61390400770.0,16568312.0,16568312.0,-0.46,14.64,-11.68,61877.09074782,3359.39,3755.24,3760.35,3757.79
1505516970,3672.94,4264490000.0,60854415877.0,16568312.0,16568312.0,-1.07,13.7,-12.41,61686.87427454,3360.03,3705.85,3707.92,3706.89
1505517571,3648.91,4239860000.0,60456326776.0,16568325.0,16568325.0,-1.04,12.88,-12.98,61709.00339740,3361.36,3707.87,3711.92,3709.9
1505517868,3627.34,4205720000.0,60098948006.0,16568325.0,16568325.0,-1.6,12.21,-13.48,61173.46737702,3364.56,3656.77,3658.34,3657.56
1505518477,3611.3,4163180000.0,59833192073.0,16568325.0,16568325.0,-1.61,11.71,-13.83,60792.71166427,3366.44,3687.76,3690.66,3689.21
1505519074,3617.18,4155300000.0,59930747659.0,16568362.0,16568362.0,-1.77,11.74,-13.68,60738.38762879,3367.04,3667.11,3668.98,3668.05
1505519668,3638.95,4155590000.0,60291440900.0,16568362.0,16568362.0,-1.28,12.22,-13.17,60381.67709815,3369.90,3706.46,3708.56,3707.51
1505519977,3637.52,4148070000.0,60267886368.0,16568400.0,16568400.0,-1.18,12.01,-13.21,60239.26231034,3370.90,3698.88,3699.17,3699.02
1505520577,3638.61,4125680000.0,60285945924.0,16568400.0,16568400.0,-0.74,11.9,-13.19,60016.74700050,3371.53,3712.72,3713.61,3713.16
1505521174,3652.94,4138150000.0,60523506255.0,16568437.0,16568437.0,0.25,12.16,-12.86,59787.49561701,3372.52,3729.61,3730.29,3729.95
1505521773,3665.89,4117020000.0,60738067514.0,16568437.0,16568437.0,1.15,12.37,-12.54,59411.08703643,3373.92,3731.63,3734.64,3733.14
1505522372,3701.11,4139730000.0,61321655980.0,16568450.0,16568450.0,2.25,13.31,-11.71,59134.05815786,3374.61,3769.77,3772.72,3771.25
1505522969,3703.4,4126390000.0,61359597730.0,16568450.0,16568450.0,2.18,13.12,-11.66,59109.67694967,3375.26,3761.01,3765.13,3763.07
1505523271,3691.68,4105750000.0,61165415496.0,16568450.0,16568450.0,1.74,12.58,-11.95,58953.23523591,3376.15,3726.39,3727.87,3727.13
1505523869,3682.8,4084990000.0,61018331854.0,16568462.0,16568462.0,1.3,11.96,-12.17,58703.12651627,3376.72,3723.74,3725.32,3724.53
1505524468,3678.76,4054310000.0,60951395267.0,16568462.0,16568462.0,0.91,11.39,-12.29,58253.23282068,3376.77,3737.75,3738.08,3737.92
1505525075,3695.2,4061570000.0,61223828820.0,16568475.0,16568475.0,0.86,11.26,-11.92,58096.63746058,3377.05,3750.76,3751.61,3751.19
1505525673,3694.43,4047480000.0,61211071094.0,16568475.0,16568475.0,0.36,11.04,-11.96,58022.46394759,3377.29,3749.07,3753.98,3751.53
1505526266,3692.97,4040630000.0,61187017761.0,16568512.0,16568512.0,0.06,10.63,-12.01,57904.34610212,3377.43,3749.99,3751.74,3750.87
1505526575,3705.04,4052510000.0,61386999700.0,16568512.0,16568512.0,0.39,10.69,-11.73,57930.67685091,3378.38,3778.74,3779.87,3779.31
1505527168,3716.29,4067370000.0,61573581275.0,16568562.0,16568562.0,0.83,10.95,-11.49,57829.25004342,3378.90,3771.94,3773.98,3772.96
1505527771,3728.87,4069110000.0,61782013785.0,16568562.0,16568562.0,1.32,11.21,-11.22,57703.66891590,3379.71,3787.83,3789.29,3788.56
1505528374,3749.88,4089210000.0,62130213020.0,16568587.0,16568587.0,1.74,11.66,-10.77,57727.20061687,3380.79,3807.63,3809.21,3808.42
1505528665,3736.91,4073430000.0,61915318446.0,16568587.0,16568587.0,1.39,11.27,-11.1,57591.73766504,3381.26,3765.16,3767.68,3766.42
1505529268,3733.17,4048400000.0,61853351931.0,16568587.0,16568587.0,1.11,11.04,-11.23,57461.74879936,3381.85,3784.86,3787.77,3786.32
1505529871,3720.59,3990960000.0,61645060489.0,16568625.0,16568625.0,0.47,10.64,-11.56,57437.00809814,3382.13,3765.39,3767.64,3766.52
1505530473,3697.86,3964020000.0,61268455643.0,16568625.0,16568625.0,-0.43,10.0,-12.13,57519.60035764,3383.26,3748.7,3750.1,3749.4
1505531069,3702.21,3997170000.0,61340529161.0,16568625.0,16568625.0,-0.51,10.16,-12.05,57460.97390623,3383.71,3761.47,3765.56,3763.52
1505531664,3703.4,3999150000.0,61360245825.0,16568625.0,16568625.0,-0.77,10.21,-12.05,57431.99836657,3383.83,3753.08,3756.76,3754.92
1505531970,3698.05,3986610000.0,61271788584.0,16568675.0,16568675.0,-0.95,10.11,-12.21,57349.86908076,3384.57,3755.43,3757.22,3756.33
1505532568,3701.76,3983800000.0,61333258368.0,16568675.0,16568675.0,-0.89,10.25,-12.15,57259.65867474,3384.85,3758.14,3761.03,3759.59
1505533172,3713.12,3992220000.0,61521571344.0,16568700.0,16568700.0,-0.23,10.76,-11.92,57181.85644084,3385.14,3767.84,3768.78,3768.31
1505533768,3721.39,3993420000.0,61658594493.0,16568700.0,16568700.0,0.24,11.11,-11.76,56976.77472314,3385.35,3779.6,3780.92,3780.26
1505534071,3726.83,4001030000.0,61748728221.0,16568700.0,16568700.0,0.53,11.49,-11.65,56905.86553582,3385.51,3784.59,3785.32,3784.96
1505534675,3728.75,3993910000.0,61780633344.0,16568725.0,16568725.0,0.77,11.85,-11.65,56891.69858970,3386.20,3786.85,3789.05,3787.95
1505535260,3733.48,3995560000.0,61859003413.0,16568725.0,16568725.0,0.88,12.21,-11.57,56907.14868683,3386.76,3801.76,3802.5,3802.13
1505535860,3738.63,4005790000.0,61944377210.0,16568737.0,16568737.0,0.94,12.59,-11.48,56840.11180244,3387.49,3784.23,3786.26,3785.25
1505536474,3728.09,3995810000.0,61769742722.0,16568737.0,16568737.0,0.46,12.44,-11.76,56816.67548664,3387.99,3789.01,3792.23,3790.62
1505536766,3734.97,4010240000.0,61883829007.0,16568762.0,16568762.0,0.65,12.7,-11.61,56534.22384085,3388.50,3798.49,3799.97,3799.23
1505537372,3736.2,3991600000.0,61904208584.0,16568762.0,16568762.0,0.4,12.85,-11.62,56338.59932893,3388.95,3795.02,3797.12,3796.07
1505537963,3736.62,3986740000.0,61911402872.0,16568825.0,16568825.0,0.27,12.95,-11.63,56327.54911332,3389.36,3795.63,3797.84,3796.74
1505538570,3745.55,4001800000.0,62059362479.0,16568825.0,16568825.0,0.35,13.4,-11.42,56390.90083441,3391.34,3818.88,3819.64,3819.26
1505539170,3794.28,4054910000.0,62866761321.0,16568825.0,16568825.0,1.61,15.28,-10.28,56528.17336579,3394.29,3867.87,3869.17,3868.52
1505539768,3808.84,4073120000.0,63108003413.0,16568825.0,16568825.0,1.95,16.19,-9.94,56572.55607161,3396.23,3880.35,3881.92,3881.14
1505540071,3805.9,4070190000.0,63059291068.0,16568825.0,16568825.0,1.9,16.17,-10.01,56458.55206466,3397.80,3873.73,3874.59,3874.16
1505540679,3800.18,4067190000.0,62964753000.0,16568887.0,16568887.0,1.74,16.6,-10.14,56384.08161847,3398.30,3862.91,3865.6,3864.26
1505541273,3785.22,4051350000.0,62716882450.0,16568887.0,16568887.0,1.25,16.61,-10.5,56274.14290521,3399.12,3840.86,3842.53,3841.7
1505541874,3779.24,4044050000.0,62617894987.0,16568912.0,16568912.0,0.68,16.86,-10.65,56025.43064459,3399.77,3845.94,3847.49,3846.72
1505542468,3748.97,4027020000.0,62116354021.0,16568912.0,16568912.0,-0.77,16.38,-11.39,56128.59634160,3401.48,3811.77,3813.85,3812.81
1505542777,3741.18,4019040000.0,61987424361.0,16568950.0,16568950.0,-1.27,16.37,-11.58,56078.15585091,3402.77,3806.23,3811.5,3808.86
1505543364,3725.54,4001880000.0,61728285983.0,16568950.0,16568950.0,-1.95,16.13,-11.96,55917.69184167,3406.28,3758.59,3762.14,3760.37
1505543969,3725.72,3989890000.0,61731454680.0,16569000.0,16569000.0,-2.02,16.83,-11.96,55555.42887482,3408.35,3777.95,3782.94,3780.44
1505544570,3730.61,3967480000.0,61812477090.0,16569000.0,16569000.0,-1.69,17.3,-11.85,54757.22421789,3411.72,3789.5,3796.03,3792.77
1505545164,3739.98,3951610000.0,61967822120.0,16569025.0,16569025.0,-1.13,17.86,-11.64,54333.93014935,3414.27,3803.41,3805.63,3804.52
1505545469,3740.52,3933110000.0,61976769393.0,16569025.0,16569025.0,-0.9,18.3,-11.63,53549.24762982,3419.39,3810.31,3810.47,3810.39
1505546069,3756.23,3932700000.0,62237068776.0,16569025.0,16569025.0,0.07,19.18,-11.26,53271.90445075,3423.71,3837.31,3839.33,3838.32
1505546668,3764.09,3908680000.0,62367440584.0,16569062.0,16569062.0,0.71,19.62,-11.09,52790.26047995,3428.55,3825.54,3825.78,3825.66
1505547277,3745.38,3835510000.0,62057433434.0,16569062.0,16569062.0,0.45,19.56,-11.55,52662.12835473,3430.54,3811.57,3813.58,3812.58
1505547865,3752.42,3830650000.0,62174222222.0,16569100.0,16569100.0,0.65,20.04,-11.39,52610.75202088,3432.86,3829.49,3832.03,3830.76
1505548170,3755.64,3820620000.0,62227574724.0,16569100.0,16569100.0,0.69,20.58,-11.32,52104.73763977,3437.45,3841.77,3845.17,3843.47
1505548763,3763.92,3793940000.0,62364860970.0,16569125.0,16569125.0,0.73,21.09,-11.14,51690.40310425,3441.51,3836.56,3841.02,3838.79
1505549374,3764.32,3770820000.0,62371488620.0,16569125.0,16569125.0,0.33,21.72,-11.16,51424.05337705,3444.62,3843.47,3847.25,3845.36
1505549973,3767.57,3750190000.0,62425383487.0,16569137.0,16569137.0,0.29,22.16,-11.09,51032.50553281,3448.57,3843.44,3845.44,3844.44
1505550570,3777.48,3731770000.0,62589583635.0,16569137.0,16569137.0,0.61,22.78,-10.87,50618.54749757,3452.50,3857.92,3859.52,3858.72
1505550872,3782.54,3727000000.0,62673423468.0,16569137.0,16569137.0,0.79,23.01,-10.76,50214.47644932,3457.11,3866.04,3867.8,3866.92
1505551466,3781.42,3712640000.0,62654866035.0,16569137.0,16569137.0,0.71,23.2,-10.8,49836.68884021,3460.85,3866.48,3868.61,3867.55
1505552072,3782.36,3681300000.0,62670441023.0,16569137.0,16569137.0,0.58,23.35,-10.78,49447.70566578,3464.04,3867.45,3869.46,3868.46
1505552671,3777.32,3669870000.0,62587121439.0,16569187.0,16569187.0,0.3,23.36,-10.91,49320.58792258,3466.60,3848.84,3850.26,3849.55
1505553269,3773.78,3658560000.0,62528466517.0,16569187.0,16569187.0,0.15,23.41,-10.99,48815.31967678,3470.80,3854.78,3855.17,3854.98
1505553570,3769.47,3650850000.0,62457053321.0,16569187.0,16569187.0,-0.01,23.28,-11.08,48765.90051197,3476.09,3814.61,3818.71,3816.66
1505554167,3771.15,3635390000.0,62484889555.0,16569187.0,16569187.0,-0.19,23.57,-11.04,48347.17521194,3481.39,3833.77,3834.4,3834.09
1505554771,3771.5,3602740000.0,62490832088.0,16569225.0,16569225.0,-0.25,23.66,-11.03,47841.48613811,3488.84,3789.75,3793.35,3791.55
